meeting,date,race_number,dataset,split,venue,distance,field_size,segments,top2_hits,top3_hits,top3_capture_at4,top3_capture_at5,top3_all_within_top5,winner_model_rank,ndcg_at5,competitive_recall_at5,what_model_got_wrong,underrated_horses,severely_underrated_horses,overrated_horses,missed_signals,primary_cause,systematic_or_race_specific,model_change_assessment,mean_actual_top3_uncertainty,annotation_flags,annotation_notes,excluded_from_adjusted
2026-06-27_ShaTin,2026-06-27,6,independent_recent,independent_recent,沙田,1200,14,,0,1,0.3333,0.6667,False,3,0.4127,0.6,模型頭兩選全數落空，模型前五捕捉2匹實際前三,#8 嘉應駿馬（模型3／實際1） | #4 老鼠斑（模型9／實際2） | #1 怡昌光輝（模型5／實際3）,#4 老鼠斑（模型9／實際2）,#3 風采人生（模型1／實際10）,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3593,,,False
2026-06-27_ShaTin,2026-06-27,8,independent_recent,independent_recent,沙田,1000,11,沙田直路1000米,0,1,0.6667,0.6667,False,9,0.2245,0.5,模型頭兩選全數落空，模型前五捕捉2匹實際前三,#4 顏色之皇（模型9／實際1） | #7 魔術控制（模型3／實際2） | #3 天天同樂（模型4／實際3）,#4 顏色之皇（模型9／實際1）,#8 勇敢巨星（模型1／實際11） | #2 星際快車（模型2／實際5）,,直路賽專屬轉化不足,場次特定／樣本不足,暫不改模型；單場修正過擬合風險高,0.3785,,,False
2026-06-27_ShaTin,2026-06-27,9,independent_recent,independent_recent,沙田AWT,1650,13,,1,1,0.3333,0.3333,False,2,0.4504,0.4,模型頭兩選只捕捉一匹實際前三，模型前五捕捉1匹實際前三,#14 正義波（模型11／實際2） | #12 都靈福星（模型8／實際3）,#14 正義波（模型11／實際2） | #12 都靈福星（模型8／實際3）,,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3996,,,False
2026-06-27_ShaTin,2026-06-27,10,independent_recent,independent_recent,沙田,1200,14,,1,1,0.3333,0.3333,False,1,0.6877,0.4,模型頭兩選只捕捉一匹實際前三，模型前五捕捉1匹實際前三,#11 香港仔（模型9／實際2） | #7 傑出雷霆（模型7／實際3）,#11 香港仔（模型9／實際2） | #7 傑出雷霆（模型7／實際3）,#1 得道猴王（模型2／實際10）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.301,extreme_outsider | interference,extreme_outsider: #11 香港仔 actual 2／odds 53 | interference: #1 得道猴王: 10 1 得道猴王 (J303) 出閘僅屬一般，其後在受向內斜跑的「電光高昇」擠迫之際收慢。四百米處至三百五十米處之間受困而未能望空。潘頓表示，坐騎在直路上對催策毫無反應，而他能提供的唯一解釋是坐騎增程角逐或更合發揮。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。,True
2026-06-27_ShaTin,2026-06-27,11,independent_recent,independent_recent,沙田,1400,14,,1,2,0.6667,0.6667,False,6,0.3268,0.6,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#5 金牌活力（模型6／實際1） | #2 友瑩仁（模型3／實際2）,#5 金牌活力（模型6／實際1）,,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3155,extreme_outsider | interference,extreme_outsider: #5 金牌活力 actual 1／odds 51 | interference: #7 做好自己: 4 7 做好自己 (J444) 躍出時發生碰撞。過了一百五十米處後移至「金牌活力」外側以嘗試望空。「金牌活力」其後向外斜跑，此駒於最後一百五十米在緊貼「金牌活力」的後蹄處於窘境之際嚴重受困而未能望空，因而向外斜跑，接近五十米處時在一段途程上與「正本巨星」互相觸碰。,True
2026-07-01_ShaTin,2026-07-01,1,independent_recent,independent_recent,沙田,1600,14,,0,0,0.3333,0.3333,False,8,0.2073,0.4,模型頭兩選全數落空，模型前五捕捉1匹實際前三,#3 手到再來（模型8／實際1） | #10 東方魅影（模型4／實際2） | #7 志醒大將（模型10／實際3）,#3 手到再來（模型8／實際1） | #7 志醒大將（模型10／實際3）,#2 平海之星（模型2／實際12）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3444,injury,injury: #6 巴閉佬: 11 6 巴閉佬 (K323) 出閘僅屬一般，其後不久被向外斜跑的「東方魅影」碰撞。奧爾民表示，他獲指示嘗試讓坐騎在直路上移出外疊，但他未能做到這點。他說，坐騎於末段衝刺時在催策下保持同速，而他認為坐騎或已屆歇暑休賽之時。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。<2/7/2026獸醫報告增補> 表現令人失望的「巴閉佬」於賽後曾由主任獸醫（賽事管制）檢,True
2026-07-01_ShaTin,2026-07-01,2,independent_recent,independent_recent,沙田,1400,14,,1,2,0.6667,1.0,True,3,0.6201,0.6,模型頭兩選只捕捉一匹實際前三，但實際前三仍全部位於模型前五,#2 天比高（模型3／實際1） | #13 海洋帝君（模型5／實際2）,,#1 勇敢孖寶（模型2／實際12）,,競爭層已捕捉但頭二排序不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.2716,,,False
2026-07-01_ShaTin,2026-07-01,3,independent_recent,independent_recent,沙田,1400,14,有初出馬,1,1,0.6667,0.6667,False,4,0.4568,0.6,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#2 佛亮老撾（模型4／實際1） | #11 潮流勇駒（模型6／實際2）,#11 潮流勇駒（模型6／實際2）,#1 威武年代（模型2／實際6）,段速 +4.33,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3123,extreme_outsider | interference,extreme_outsider: #11 潮流勇駒 actual 2／odds 89 | interference: #1 威武年代: 6 1 威武年代 (J451) 三百五十米處至二百五十米處之間受困而未能望空。,True
2026-07-01_ShaTin,2026-07-01,4,independent_recent,independent_recent,沙田,1000,13,沙田直路1000米 | 有初出馬,1,1,0.6667,1.0,True,2,0.6217,0.6,模型頭兩選只捕捉一匹實際前三，但實際前三仍全部位於模型前五,#3 凝聚美麗（模型5／實際2） | #7 赤兔再世（模型4／實際3）,,#13 天天更好（模型1／實際10）,,競爭層已捕捉但頭二排序不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.4729,,,False
2026-07-01_ShaTin,2026-07-01,5,independent_recent,independent_recent,沙田,1400,10,,0,1,0.3333,0.3333,False,7,0.0884,0.5,模型頭兩選全數落空，模型前五捕捉1匹實際前三,#9 嘉應奇兵（模型7／實際1） | #7 美麗星晨（模型10／實際2） | #8 至尊瑰寶（模型3／實際3）,#9 嘉應奇兵（模型7／實際1） | #7 美麗星晨（模型10／實際2）,#2 笑傲江湖（模型1／實際5） | #6 喜尊龍（模型2／實際9）,備戰／風險 +3.08,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3043,interference,interference: #2 笑傲江湖: 5 2 笑傲江湖 (K168) 四百米處至三百五十米處之間在「威利金箭」之後受困而未能望空。,True
2026-07-01_ShaTin,2026-07-01,7,independent_recent,independent_recent,沙田,1000,14,沙田直路1000米,1,2,0.6667,0.6667,False,7,0.4468,0.6,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#6 團結勇士（模型7／實際1） | #2 會長之寶（模型3／實際3）,#6 團結勇士（模型7／實際1）,,,直路賽專屬轉化不足,場次特定／樣本不足,暫不改模型；單場修正過擬合風險高,0.3562,,,False
2026-07-01_ShaTin,2026-07-01,8,independent_recent,independent_recent,沙田,1400,14,,1,2,0.6667,0.6667,False,2,0.6147,0.6,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#4 美麗大獎（模型3／實際2） | #7 龍城強將（模型8／實際3）,#7 龍城強將（模型8／實際3）,,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.362,,,False
2026-07-01_ShaTin,2026-07-01,9,independent_recent,independent_recent,沙田,1600,14,,1,1,0.6667,0.6667,False,1,0.7452,0.4,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#11 幸運威龍（模型8／實際2） | #12 君達得（模型4／實際3）,#11 幸運威龍（模型8／實際2）,#13 富裕君子（模型2／實際8）,form line +5.22,form line辨識不足,場次特定／樣本不足,暫不改模型；單場修正過擬合風險高,0.3332,,,False
2026-07-04_ShaTin,2026-07-04,2,independent_recent,independent_recent,沙田,1200,12,,1,2,0.6667,0.6667,False,3,0.4919,0.5,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#9 魅力知福（模型3／實際1） | #11 駿先生（模型7／實際2）,#11 駿先生（模型7／實際2）,#10 紅旺繽紛（模型2／實際7）,騎練訊號 +6.35,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3245,extreme_outsider,extreme_outsider: #11 駿先生 actual 2／odds 45,True
2026-07-04_ShaTin,2026-07-04,4,independent_recent,independent_recent,沙田,1200,7,有初出馬,1,1,0.6667,1.0,True,1,0.9147,1.0,模型頭兩選只捕捉一匹實際前三，但實際前三仍全部位於模型前五,#6 巴基之勝（模型5／實際2） | #3 競駿輝煌（模型4／實際3）,,#5 興馳千里（模型2／實際6）,form line +4.04,競爭層已捕捉但頭二排序不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3043,,,False
2026-07-04_ShaTin,2026-07-04,6,independent_recent,independent_recent,沙田AWT,1200,12,有初出馬,1,1,0.3333,0.3333,False,2,0.4615,0.5,模型頭兩選只捕捉一匹實際前三，模型前五捕捉1匹實際前三,#6 砂漿麒星（模型7／實際2） | #11 瑤瑤日上（模型8／實際3）,#6 砂漿麒星（模型7／實際2） | #11 瑤瑤日上（模型8／實際3）,#1 葳莉非凡（模型1／實際11）,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3639,,,False
2026-07-04_ShaTin,2026-07-04,7,independent_recent,independent_recent,沙田,1200,11,有初出馬,1,2,1.0,1.0,True,4,0.5552,0.75,模型頭兩選只捕捉一匹實際前三，但實際前三仍全部位於模型前五,#5 添開心（模型4／實際1） | #12 同喜（模型3／實際2）,,#4 開心孖寶（模型1／實際10）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3575,interference,interference: #4 開心孖寶: 10 4 開心孖寶 (K475) 跑離二百米處時在被「日出東方」碰撞之際失去平衡，當時「日出東方」在勒避之際向內斜跑。趨近一百五十米處時在「日出東方」與「擅搏」之間受擠迫之際大力勒避。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。,True
2026-07-04_ShaTin,2026-07-04,8,independent_recent,independent_recent,沙田,1800,14,,1,1,0.3333,0.6667,False,1,0.8392,0.6,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#9 風起雲湧（模型5／實際2） | #3 創科群英（模型13／實際3）,#3 創科群英（模型13／實際3）,#12 鴻圖大展（模型2／實際7）,狀態穩定性 +6.30,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.365,extreme_outsider,extreme_outsider: #3 創科群英 actual 3／odds 50,True
2026-07-04_ShaTin,2026-07-04,9,independent_recent,independent_recent,沙田,1200,12,有初出馬,1,1,0.3333,0.6667,False,2,0.5445,0.75,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#6 龍文正道（模型6／實際2） | #1 鼓浪好友（模型5／實際3）,#6 龍文正道（模型6／實際2）,,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.4452,extreme_outsider,extreme_outsider: #6 龍文正道 actual 2／odds 111,True
2026-07-04_ShaTin,2026-07-04,10,independent_recent,independent_recent,沙田,1200,12,有初出馬,1,2,0.6667,1.0,True,5,0.5958,1.0,模型頭兩選只捕捉一匹實際前三，但實際前三仍全部位於模型前五,#7 實力股（模型5／實際1） | #12 辣得準（模型3／實際3）,,,,競爭層已捕捉但頭二排序不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.4433,,,False
2026-07-08_HappyValley,2026-07-08,1,independent_recent,independent_recent,跑馬地,1000,11,,1,1,0.3333,0.3333,False,1,0.7027,0.25,模型頭兩選只捕捉一匹實際前三，模型前五捕捉1匹實際前三,#1 鄉村樂韻（模型8／實際2） | #5 洛河（模型6／實際3）,#1 鄉村樂韻（模型8／實際2） | #5 洛河（模型6／實際3）,#12 天火同德（模型2／實際8）,騎練訊號 +5.40 | 狀態穩定性 +4.82 | 班次／負磅context +4.25,騎練訊號辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3435,,,False
2026-07-08_HappyValley,2026-07-08,2,independent_recent,independent_recent,跑馬地,1650,12,,0,0,0.3333,0.6667,False,5,0.3558,0.75,模型頭兩選全數落空，模型前五捕捉2匹實際前三,#1 暴風之子（模型5／實際1） | #6 贏玥（模型7／實際2） | #8 越駿聯歡（模型4／實際3）,#6 贏玥（模型7／實際2）,#2 川河帥駒（模型1／實際9） | #9 得意佳作（模型2／實際10）,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3522,,,False
2026-07-08_HappyValley,2026-07-08,3,independent_recent,independent_recent,跑馬地,1000,12,,1,2,1.0,1.0,True,3,0.6281,1.0,模型頭兩選只捕捉一匹實際前三，但實際前三仍全部位於模型前五,#11 福進（模型3／實際1） | #4 美麗登場（模型4／實際2）,,,騎練訊號 +4.37,競爭層已捕捉但頭二排序不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3824,,,False
2026-07-08_HappyValley,2026-07-08,4,independent_recent,independent_recent,跑馬地,1650,8,,1,1,0.3333,0.6667,False,2,0.5938,0.6667,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#7 焦點（模型5／實際2） | #6 準希望（模型6／實際3）,#6 準希望（模型6／實際3）,#5 好運年（模型1／實際4）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3273,interference,interference: #5 好運年: 4 5 好運年 (K443) 末段在「準希望」與「焦點」之間緊迫競跑時未能被全力催策，當時「焦點」在催策下向外斜跑。賽後須抽取樣本檢驗。,True
2026-07-08_HappyValley,2026-07-08,5,independent_recent,independent_recent,跑馬地,1200,12,,1,1,0.3333,0.6667,False,1,0.757,0.5,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#2 路路勁（模型6／實際2） | #12 頑童（模型5／實際3）,#2 路路勁（模型6／實際2）,#6 勝多多（模型2／實際5）,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3011,,,False
2026-07-08_HappyValley,2026-07-08,7,independent_recent,independent_recent,跑馬地,1000,12,有初出馬,0,0,0.3333,0.6667,False,10,0.1956,0.5,模型頭兩選全數落空，模型前五捕捉2匹實際前三,#8 舞林寶典（模型10／實際1） | #1 燭光晚餐（模型4／實際2） | #3 品德寶寶（模型5／實際3）,#8 舞林寶典（模型10／實際1）,#2 連連幸運（模型1／實際9） | #5 加州本事（模型2／實際5）,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3698,,,False
2026-07-08_HappyValley,2026-07-08,8,independent_recent,independent_recent,跑馬地,1800,12,,0,0,0.0,0.0,False,10,0.0,0.0,模型頭兩選全數落空，模型前五亦未捕捉任何實際前三,#9 極光之子（模型10／實際1） | #11 幸運派彩（模型7／實際2） | #10 川河耀駒（模型12／實際3）,#9 極光之子（模型10／實際1） | #11 幸運派彩（模型7／實際2） | #10 川河耀駒（模型12／實際3）,#3 奔放（模型1／實際9） | #5 春風萬里（模型2／實際5）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3857,interference,interference: #12 將義: 10 12 將義 (J446) 轉直路彎時在「友瑩光」之後受困而未能望空。接近二百米處時「幸運派彩」（巴度）向內斜跑，避開「極光之子」，導致「奔放」被帶向內跑壓向「一起美麗」。「一起美麗」因此向內斜跑，將「浪漫戰神」向內擠迫壓向此駒，當時此駒在「友瑩光」與「浪漫戰神」之間未能望空之際收慢。小組告誡巴度須加倍小心。賽後立即接受獸醫檢查，並無發現任何明顯異常之處,True
2026-07-08_HappyValley,2026-07-08,9,independent_recent,independent_recent,跑馬地,1200,12,,0,1,0.6667,0.6667,False,4,0.4666,0.5,模型頭兩選全數落空，模型前五捕捉2匹實際前三,#11 撼天鐵翼（模型4／實際1） | #4 觀眾之力（模型3／實際2） | #3 嘉應勇將（模型9／實際3）,#3 嘉應勇將（模型9／實際3）,#1 志滿同行（模型1／實際7） | #7 皇者有利（模型2／實際8）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.2783,extreme_outsider | interference,extreme_outsider: #3 嘉應勇將 actual 3／odds 32 | interference: #7 皇者有利: 8 7 皇者有利 (J539) 起步後不久受擠迫。直路彎受困而未能望空。小組押後有關此駒於接近三百米處時勒避的原因之研訊至七月十二日星期日沙田賽事當日進行。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。,True
2026-07-12_ShaTin,2026-07-12,1,independent_recent,independent_recent,沙田,1800,14,,1,1,0.6667,0.6667,False,6,0.2953,0.6,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#1 特別美麗（模型6／實際1） | #2 光輝歲月（模型4／實際3）,#1 特別美麗（模型6／實際1）,,狀態穩定性 +3.53,狀態穩定性辨識不足,場次特定／樣本不足,暫不改模型；單場修正過擬合風險高,0.3784,,,False
2026-07-12_ShaTin,2026-07-12,2,independent_recent,independent_recent,沙田,1400,14,,1,2,0.6667,0.6667,False,1,0.7973,0.6,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#6 籐王駒（模型12／實際2） | #11 海洋帝君（模型3／實際3）,#6 籐王駒（模型12／實際2）,,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3025,,,False
2026-07-12_ShaTin,2026-07-12,3,independent_recent,independent_recent,沙田,1400,14,有初出馬,1,2,0.6667,0.6667,False,2,0.5052,0.4,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#9 嘉應駿昇（模型12／實際2） | #10 遨遊波士（模型3／實際3）,#9 嘉應駿昇（模型12／實際2）,#13 勤德皆備（模型1／實際8）,form line +5.08,form line辨識不足,場次特定／樣本不足,暫不改模型；單場修正過擬合風險高,0.3414,,,False
2026-07-12_ShaTin,2026-07-12,4,independent_recent,independent_recent,沙田,1400,14,有初出馬,1,1,0.3333,0.3333,False,1,0.7121,0.4,模型頭兩選只捕捉一匹實際前三，模型前五捕捉1匹實際前三,#12 金運齊來（模型9／實際2） | #1 哈羅威（模型6／實際3）,#12 金運齊來（模型9／實際2） | #1 哈羅威（模型6／實際3）,#5 文明福星（模型2／實際10）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3101,extreme_outsider | interference,extreme_outsider: #12 金運齊來 actual 2／odds 68 | interference: #5 文明福星: 10 5 文明福星 (J315) 一百五十米處至五十米處之間在「鬥志波」之後受困而未能望空。賽後，獸醫應練馬師丁冠豪的要求替「文明福星」進行內窺鏡檢查。獸醫表示，是項檢查顯示此駒的氣管內有很多血。「文明福星」必須通過獸醫檢驗後，才可再次出賽。,True
2026-07-12_ShaTin,2026-07-12,5,independent_recent,independent_recent,沙田,1200,14,有初出馬,1,1,0.6667,0.6667,False,11,0.2734,0.4,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#10 綠色鐵驥（模型11／實際1） | #1 渡月橋（模型4／實際3）,#10 綠色鐵驥（模型11／實際1）,#3 嘉應駿馬（模型1／實際6）,騎練訊號 +4.45,騎練訊號辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.288,,,False
2026-07-12_ShaTin,2026-07-12,6,independent_recent,independent_recent,沙田,1200,14,,0,0,0.0,0.0,False,9,0.0138,0.2,模型頭兩選全數落空，模型前五亦未捕捉任何實際前三,#2 盈妍威楓（模型9／實際1） | #10 烈進駒（模型12／實際2） | #8 實力加（模型10／實際3）,#2 盈妍威楓（模型9／實際1） | #10 烈進駒（模型12／實際2） | #8 實力加（模型10／實際3）,#6 銀刺勇士（模型1／實際12）,form line +3.66 | 班次／負磅context +3.46,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3259,extreme_outsider,extreme_outsider: #10 烈進駒 actual 2／odds 97,True
2026-07-12_ShaTin,2026-07-12,7,independent_recent,independent_recent,沙田,1600,14,,1,1,0.3333,0.3333,False,6,0.1625,0.4,模型頭兩選只捕捉一匹實際前三，模型前五捕捉1匹實際前三,#3 包裝戰仕（模型6／實際1） | #6 新力飆（模型14／實際2）,#3 包裝戰仕（模型6／實際1） | #6 新力飆（模型14／實際2）,,段速 +3.22,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3561,extreme_outsider,extreme_outsider: #6 新力飆 actual 2／odds 93,True
2026-07-12_ShaTin,2026-07-12,10,independent_recent,independent_recent,沙田,1600,14,,1,2,0.6667,0.6667,False,6,0.284,0.4,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#13 名揚四海（模型6／實際1） | #12 大回報（模型3／實際3）,#13 名揚四海（模型6／實際1）,#7 超勁赤兔（模型1／實際7）,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3194,,,False
2026-07-12_ShaTin,2026-07-12,11,independent_recent,independent_recent,沙田,1400,14,有初出馬,0,0,0.0,0.3333,False,5,0.3261,0.6,模型頭兩選全數落空，模型前五捕捉1匹實際前三,#3 臻至辰（模型5／實際1） | #12 金快飛飛（模型6／實際2） | #4 泰坦（模型10／實際3）,#12 金快飛飛（模型6／實際2） | #4 泰坦（模型10／實際3）,,備戰／風險 +3.75,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3079,extreme_outsider,extreme_outsider: #4 泰坦 actual 3／odds 49,True
2026-07-15_HappyValley,2026-07-15,1,external_2026_07_15,external_2026_07_15,跑馬地,1650,12,,0,1,0.3333,0.6667,False,3,0.4782,0.5,模型頭兩選全數落空，模型前五捕捉2匹實際前三,#3 川河型駒（模型3／實際1） | #11 電訊驕陽（模型5／實際2） | #10 幸運福星（模型8／實際3）,#10 幸運福星（模型8／實際3）,#4 多利神駒（模型1／實際11） | #9 架勢奇爸（模型2／實際5）,騎練訊號 +4.18,騎練訊號辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.3495,,,False
2026-07-15_HappyValley,2026-07-15,2,external_2026_07_15,external_2026_07_15,跑馬地,1200,12,有初出馬,1,1,0.6667,1.0,True,5,0.577,1.0,模型頭兩選只捕捉一匹實際前三，但實際前三仍全部位於模型前五,#10 星威心得（模型5／實際1） | #9 天下寵兒（模型4／實際2）,,#1 紅愛舍（模型2／實際8）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3064,extreme_outsider,extreme_outsider: #10 星威心得 actual 1／odds 30,True
2026-07-15_HappyValley,2026-07-15,3,external_2026_07_15,external_2026_07_15,跑馬地,1800,12,,1,2,1.0,1.0,True,1,0.9271,0.75,模型頭兩選只捕捉一匹實際前三，但實際前三仍全部位於模型前五,#4 浪漫老撾（模型3／實際2） | #5 八駿笑昇（模型4／實際3）,,#9 大千氣象（模型2／實際7）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3396,extreme_outsider,extreme_outsider: #5 八駿笑昇 actual 3／odds 33,True
2026-07-15_HappyValley,2026-07-15,4,external_2026_07_15,external_2026_07_15,跑馬地,1650,12,,0,1,0.3333,0.3333,False,12,0.2108,0.5,模型頭兩選全數落空，模型前五捕捉1匹實際前三,#6 劍飛聲（模型12／實際1） | #1 深心星（模型3／實際2） | #9 瑞祺威楓（模型8／實際3）,#6 劍飛聲（模型12／實際1） | #9 瑞祺威楓（模型8／實際3）,#3 光年程祥（模型2／實際9）,form line +3.91,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.3171,extreme_outsider | interference,extreme_outsider: #6 劍飛聲 actual 1／odds 38 | interference: #3 光年程祥: 9 3 光年程祥 (K204) 末段在「華麗再贏」與向外斜跑的「深心星」之間緊迫競跑之際未能被全力催策。布文報告，坐騎增程角逐，早段及中段沿途搶口。他說，坐騎於接近九百米處時不願穩定走勢，他須容許坐騎展步上前，接近六百米處時取得領先。賽後立即接受獸醫檢查，內窺鏡檢查顯示此駒的氣管內有很多血。「光年程祥」必須通過獸醫檢驗後，才可再次出賽。,True
2026-07-15_HappyValley,2026-07-15,5,external_2026_07_15,external_2026_07_15,跑馬地,1200,12,,1,2,0.6667,0.6667,False,7,0.3982,0.5,模型頭兩選只捕捉一匹實際前三，模型前五捕捉2匹實際前三,#12 過關勇士（模型7／實際1） | #1 葳莉非凡（模型3／實際3）,#12 過關勇士（模型7／實際1）,#6 盛勢威楓（模型2／實際7）,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.298,,,False
2026-07-15_HappyValley,2026-07-15,6,external_2026_07_15,external_2026_07_15,跑馬地,1200,12,,0,0,0.3333,0.3333,False,4,0.3026,0.25,模型頭兩選全數落空，模型前五捕捉1匹實際前三,#6 時時開心（模型4／實際1） | #11 領袖勁力（模型9／實際2） | #9 精彩勇將（模型12／實際3）,#11 領袖勁力（模型9／實際2） | #9 精彩勇將（模型12／實際3）,#5 日馳千里（模型1／實際9） | #7 升升雙息（模型2／實際10）,,已標註異常賽果,系統性,保留作異常案例研究；唔以此場直接改模型,0.372,extreme_outsider,extreme_outsider: #9 精彩勇將 actual 3／odds 33,True
2026-07-15_HappyValley,2026-07-15,7,external_2026_07_15,external_2026_07_15,跑馬地,1650,12,,0,0,0.3333,0.3333,False,4,0.3026,0.25,模型頭兩選全數落空，模型前五捕捉1匹實際前三,#11 富國兄弟（模型4／實際1） | #4 傲視同群（模型11／實際2） | #8 勁好運（模型8／實際3）,#4 傲視同群（模型11／實際2） | #8 勁好運（模型8／實際3）,#10 棒棒糖（模型1／實際5） | #12 摯友勝（模型2／實際7）,班次／負磅context +4.05,班次／負磅context辨識不足,場次特定／樣本不足,暫不改模型；單場修正過擬合風險高,0.3368,,,False
2026-07-15_HappyValley,2026-07-15,8,external_2026_07_15,external_2026_07_15,跑馬地,1200,11,,0,1,0.3333,0.3333,False,3,0.3982,0.5,模型頭兩選全數落空，模型前五捕捉1匹實際前三,#3 翠紅（模型3／實際1） | #1 幸運有您（模型10／實際2） | #11 興馳千里（模型11／實際3）,#1 幸運有您（模型10／實際2） | #11 興馳千里（模型11／實際3）,#4 競駿輝煌（模型2／實際5）,,整體競爭群辨識不足,系統性,建立賽前訊號候選並做 temporal holdout；未通過前唔改主線,0.31,,,False
